,Suburb,Rooms,Type,Price,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,Latitude,Longtitude
420,Armadale,1,u,324000,16/04/2016,6.3,3143,1.0,1.0,1.0,0.0,-37.8537,145.0114
426,Armadale,6,h,5525000,17/09/2016,6.3,3143,5.0,3.0,4.0,1491.0,-37.8602,145.013
428,Armadale,2,h,1125000,17/09/2016,6.3,3143,3.0,1.0,2.0,169.0,-37.851,145.0161
429,Armadale,3,h,2250000,17/09/2016,6.3,3143,3.0,3.0,1.0,301.0,-37.8511,145.0167
430,Armadale,3,h,2360000,18/03/2017,6.3,3143,3.0,2.0,0.0,336.0,-37.8558,145.015
431,Armadale,2,h,1900000,18/03/2017,6.3,3143,2.0,2.0,0.0,207.0,-37.8571,145.0224
432,Armadale,1,u,440000,18/03/2017,6.3,3143,1.0,1.0,1.0,0.0,-37.8531,145.0115
435,Armadale,2,u,490000,18/06/2016,6.3,3143,2.0,1.0,1.0,0.0,-37.8646,145.0247
437,Armadale,3,h,2365000,18/06/2016,6.3,3143,3.0,2.0,1.0,316.0,-37.8521,145.019
438,Armadale,3,h,1300000,18/06/2016,6.3,3143,2.0,1.0,2.0,212.0,-37.8542,145.0149
440,Armadale,3,u,732000,18/06/2016,6.3,3143,3.0,2.0,2.0,0.0,-37.8597,145.0104
441,Armadale,2,u,704000,19/11/2016,6.3,3143,2.0,1.0,1.0,0.0,-37.8573,145.0186
444,Armadale,2,u,620000,19/11/2016,6.3,3143,3.0,1.0,1.0,0.0,-37.8596,145.0198
445,Armadale,3,h,1900000,22/05/2016,6.3,3143,3.0,1.0,2.0,328.0,-37.8559,145.0158
449,Armadale,1,u,315000,22/08/2016,6.3,3143,1.0,1.0,1.0,0.0,-37.8575,145.0174
452,Armadale,1,u,450000,24/09/2016,6.3,3143,1.0,1.0,1.0,0.0,-37.8509,145.0203
453,Armadale,2,u,710000,25/02/2017,6.3,3143,2.0,1.0,1.0,2471.0,-37.8573,145.0186
454,Armadale,2,u,872000,25/02/2017,6.3,3143,2.0,1.0,1.0,1194.0,-37.8604,145.0147
455,Armadale,2,u,598000,25/02/2017,6.3,3143,2.0,1.0,1.0,0.0,-37.8593,145.0156
457,Armadale,3,h,1285000,25/02/2017,6.3,3143,3.0,1.0,2.0,186.0,-37.8554,145.0173
458,Armadale,4,h,3660000,25/02/2017,6.3,3143,4.0,3.0,2.0,421.0,-37.8593,145.0275
461,Armadale,2,u,520000,27/06/2016,6.3,3143,1.0,1.0,1.0,0.0,-37.8618,145.0183
465,Armadale,4,h,3625000,27/11/2016,6.3,3143,4.0,1.0,2.0,709.0,-37.8574,145.016
466,Armadale,4,h,4200000,27/11/2016,6.3,3143,4.0,3.0,3.0,563.0,-37.8582,145.0138
467,Armadale,3,t,1101000,27/11/2016,6.3,3143,3.0,1.0,2.0,103.0,-37.8542,145.0135
468,Armadale,3,h,3512500,27/11/2016,6.3,3143,3.0,2.0,2.0,617.0,-37.8557,145.0264
471,Armadale,4,h,2000000,28/05/2016,6.3,3143,4.0,3.0,4.0,544.0,-37.8611,145.0195
473,Armadale,3,u,869000,28/05/2016,6.3,3143,2.0,1.0,1.0,0.0,-37.853,145.0264
478,Armadale,5,h,2810000,28/08/2016,6.3,3143,5.0,2.0,2.0,617.0,-37.8611,145.0271
479,Armadale,2,u,565000,28/08/2016,6.3,3143,3.0,1.0,1.0,0.0,-37.8573,145.0112
480,Armadale,1,u,567000,28/08/2016,6.3,3143,1.0,1.0,1.0,0.0,-37.8549,145.0113
481,Armadale,2,u,546000,30/07/2016,6.3,3143,2.0,0.0,0.0,0.0,-37.8568,145.0161
483,Armadale,2,u,471500,30/07/2016,6.3,3143,2.0,1.0,1.0,0.0,-37.8503,145.0185
485,Ascot Vale,2,u,455000,03/09/2016,5.9,3032,3.0,1.0,2.0,0.0,-37.7756,144.9165
486,Ascot Vale,3,h,940000,03/12/2016,5.9,3032,3.0,1.0,2.0,298.0,-37.7777,144.9195
487,Ascot Vale,2,u,467000,03/12/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7761,144.9201
490,Ascot Vale,3,h,1380000,04/03/2017,5.9,3032,3.0,2.0,2.0,277.0,-37.7777,144.9221
491,Ascot Vale,2,u,490000,04/03/2017,5.9,3032,2.0,1.0,1.0,423.0,-37.7736,144.9015
492,Ascot Vale,4,h,1850000,04/03/2017,5.9,3032,4.0,3.0,1.0,478.0,-37.7729,144.9179
493,Ascot Vale,3,h,1284000,04/03/2017,5.9,3032,3.0,1.0,2.0,623.0,-37.7758,144.9089
494,Ascot Vale,3,h,971000,04/06/2016,5.9,3032,3.0,2.0,2.0,285.0,-37.775,144.9091
495,Ascot Vale,2,h,710000,04/06/2016,5.9,3032,2.0,1.0,1.0,214.0,-37.7776,144.9142
496,Ascot Vale,6,h,2425000,04/06/2016,5.9,3032,6.0,3.0,2.0,1014.0,-37.7721,144.9184
497,Ascot Vale,2,h,750000,04/06/2016,5.9,3032,2.0,1.0,1.0,226.0,-37.7745,144.9093
499,Ascot Vale,2,h,1053000,06/08/2016,5.9,3032,2.0,1.0,1.0,269.0,-37.7748,144.929
500,Ascot Vale,3,h,1377000,06/08/2016,5.9,3032,3.0,1.0,1.0,417.0,-37.7756,144.9208
501,Ascot Vale,3,h,970000,07/05/2016,5.9,3032,3.0,1.0,2.0,350.0,-37.7759,144.91
502,Ascot Vale,2,h,940000,07/05/2016,5.9,3032,2.0,1.0,1.0,330.0,-37.773,144.9049
503,Ascot Vale,2,h,751000,07/05/2016,5.9,3032,2.0,1.0,1.0,118.0,-37.7807,144.9288
504,Ascot Vale,2,h,950000,07/05/2016,5.9,3032,2.0,1.0,1.0,173.0,-37.7731,144.9206
506,Ascot Vale,2,u,685000,07/11/2016,5.9,3032,2.0,1.0,2.0,228.0,-37.7718,144.9066
508,Ascot Vale,3,h,1230000,08/10/2016,5.9,3032,4.0,1.0,2.0,594.0,-37.7819,144.9064
509,Ascot Vale,2,h,636500,08/10/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7738,144.9345
510,Ascot Vale,3,h,910000,08/10/2016,5.9,3032,3.0,1.0,0.0,317.0,-37.7746,144.9112
512,Ascot Vale,2,h,770000,10/09/2016,5.9,3032,2.0,1.0,1.0,226.0,-37.7774,144.9186
514,Ascot Vale,3,h,960000,10/12/2016,5.9,3032,3.0,2.0,2.0,229.0,-37.7778,144.9065
515,Ascot Vale,4,h,890000,10/12/2016,5.9,3032,4.0,1.0,1.0,300.0,-37.7766,144.9143
516,Ascot Vale,2,h,965000,10/12/2016,5.9,3032,2.0,1.0,1.0,170.0,-37.7732,144.9206
519,Ascot Vale,3,h,1440000,11/02/2017,5.9,3032,3.0,1.0,1.0,487.0,-37.7725,144.9146
520,Ascot Vale,2,h,955000,11/03/2017,5.9,3032,2.0,1.0,0.0,255.0,-37.7825,144.9208
521,Ascot Vale,2,u,450000,12/11/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7731,144.9074
522,Ascot Vale,3,h,801000,12/11/2016,5.9,3032,3.0,1.0,2.0,431.0,-37.781,144.9207
525,Ascot Vale,3,h,1000000,12/11/2016,5.9,3032,3.0,2.0,2.0,440.0,-37.7746,144.9031
526,Ascot Vale,3,h,1435000,12/11/2016,5.9,3032,3.0,2.0,2.0,532.0,-37.7737,144.904
527,Ascot Vale,1,u,390000,12/11/2016,5.9,3032,1.0,1.0,1.0,0.0,-37.7723,144.9094
528,Ascot Vale,3,h,1425000,13/08/2016,5.9,3032,3.0,2.0,2.0,495.0,-37.7821,144.9055
530,Ascot Vale,4,h,1340000,14/05/2016,5.9,3032,3.0,2.0,2.0,683.0,-37.775,144.932
531,Ascot Vale,3,h,955000,14/05/2016,5.9,3032,3.0,1.0,1.0,263.0,-37.7753,144.9116
533,Ascot Vale,4,h,1100000,15/10/2016,5.9,3032,4.0,2.0,5.0,559.0,-37.7791,144.9136
534,Ascot Vale,3,h,1255000,15/10/2016,5.9,3032,3.0,2.0,2.0,308.0,-37.7759,144.9338
536,Ascot Vale,2,u,432000,15/10/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.773,144.9303
537,Ascot Vale,4,h,1640000,16/04/2016,5.9,3032,4.0,3.0,2.0,562.0,-37.782,144.903
538,Ascot Vale,6,h,1430000,16/04/2016,5.9,3032,4.0,2.0,1.0,461.0,-37.78,144.9295
539,Ascot Vale,2,u,610000,16/04/2016,5.9,3032,2.0,1.0,1.0,301.0,-37.7791,144.914
540,Ascot Vale,3,h,940000,16/04/2016,5.9,3032,3.0,3.0,1.0,491.0,-37.7727,144.9136
541,Ascot Vale,3,h,890000,16/07/2016,5.9,3032,3.0,1.0,1.0,242.0,-37.7765,144.9114
543,Ascot Vale,3,h,1180000,17/09/2016,5.9,3032,3.0,2.0,2.0,617.0,-37.7742,144.906
544,Ascot Vale,4,h,1480000,17/09/2016,5.9,3032,4.0,2.0,2.0,597.0,-37.7757,144.9088
545,Ascot Vale,2,h,1150000,18/03/2017,5.9,3032,2.0,1.0,1.0,387.0,-37.7734,144.9191
546,Ascot Vale,3,h,1350000,18/03/2017,5.9,3032,3.0,1.0,3.0,575.0,-37.7828,144.9049
547,Ascot Vale,5,h,1905000,18/03/2017,5.9,3032,5.0,2.0,2.0,521.0,-37.7778,144.9261
548,Ascot Vale,2,t,865000,18/03/2017,5.9,3032,2.0,2.0,1.0,146.0,-37.7713,144.9038
549,Ascot Vale,2,t,705000,18/06/2016,5.9,3032,2.0,2.0,1.0,113.0,-37.7712,144.9088
550,Ascot Vale,2,u,442000,18/06/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7733,144.9219
551,Ascot Vale,2,u,540000,19/11/2016,5.9,3032,2.0,2.0,1.0,0.0,-37.7786,144.9141
552,Ascot Vale,3,h,1037500,19/11/2016,5.9,3032,3.0,1.0,2.0,506.0,-37.7779,144.9133
553,Ascot Vale,3,t,1050000,19/11/2016,5.9,3032,3.0,2.0,2.0,318.0,-37.7744,144.9035
555,Ascot Vale,2,u,440000,19/11/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7749,144.9137
556,Ascot Vale,2,h,1010000,19/11/2016,5.9,3032,2.0,1.0,1.0,325.0,-37.7722,144.9117
557,Ascot Vale,4,h,1430000,22/05/2016,5.9,3032,4.0,2.0,0.0,418.0,-37.7766,144.9187
558,Ascot Vale,2,u,570000,22/05/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7779,144.9137
559,Ascot Vale,2,u,690000,22/05/2016,5.9,3032,2.0,1.0,1.0,0.0,-37.7728,144.9169
562,Ascot Vale,3,h,1291000,23/04/2016,5.9,3032,3.0,1.0,2.0,414.0,-37.7766,144.9185
564,Ascot Vale,3,h,1130000,23/04/2016,5.9,3032,3.0,2.0,1.0,272.0,-37.7774,144.928
565,Ascot Vale,3,h,1135000,24/09/2016,5.9,3032,3.0,1.0,1.0,296.0,-37.777,144.9176
566,Ascot Vale,4,h,950000,24/09/2016,5.9,3032,4.0,2.0,1.0,298.0,-37.7778,144.9131
567,Ascot Vale,3,u,790000,24/09/2016,5.9,3032,3.0,2.0,1.0,0.0,-37.7722,144.9163
569,Ascot Vale,2,u,390000,25/02/2017,5.9,3032,2.0,1.0,1.0,1957.0,-37.7731,144.9074
570,Ascot Vale,4,h,1345000,25/02/2017,5.9,3032,4.0,1.0,1.0,552.0,-37.7769,144.9138
572,Ascot Vale,3,h,1381500,25/02/2017,5.9,3032,3.0,2.0,2.0,416.0,-37.7727,144.9055
573,Ascot Vale,3,h,940000,26/07/2016,5.9,3032,3.0,2.0,2.0,285.0,-37.7778,144.9061
574,Ascot Vale,3,h,995000,26/07/2016,5.9,3032,3.0,2.0,1.0,314.0,-37.7778,144.9042
575,Ascot Vale,3,h,1050000,26/07/2016,5.9,3032,3.0,1.0,3.0,536.0,-37.7728,144.9076
576,Ascot Vale,3,h,786000,26/07/2016,5.9,3032,3.0,2.0,1.0,576.0,-37.7816,144.9217
577,Ascot Vale,2,h,705000,27/06/2016,5.9,3032,2.0,1.0,3.0,252.0,-37.7825,144.9206
579,Ascot Vale,2,h,760000,27/06/2016,5.9,3032,2.0,1.0,1.0,124.0,-37.7807,144.9285
580,Ascot Vale,3,u,487500,27/06/2016,5.9,3032,3.0,1.0,3.0,0.0,-37.7723,144.9094
582,Ascot Vale,3,t,1000000,27/11/2016,5.9,3032,3.0,2.0,2.0,200.0,-37.7766,144.9277
583,Ascot Vale,4,h,1110000,27/11/2016,5.9,3032,4.0,2.0,1.0,349.0,-37.7775,144.913
584,Ascot Vale,4,h,1300000,27/11/2016,5.9,3032,4.0,1.0,4.0,664.0,-37.7765,144.9132
585,Ascot Vale,3,h,1060000,27/11/2016,5.9,3032,3.0,1.0,1.0,555.0,-37.7767,144.9125
586,Ascot Vale,3,h,1410000,27/11/2016,5.9,3032,3.0,2.0,2.0,459.0,-37.7767,144.9124
587,Ascot Vale,3,h,1305000,28/05/2016,5.9,3032,2.0,1.0,1.0,278.0,-37.7768,144.9223
588,Ascot Vale,3,h,932500,28/05/2016,5.9,3032,3.0,2.0,1.0,254.0,-37.7738,144.9215
589,Ascot Vale,3,h,965000,28/08/2016,5.9,3032,3.0,1.0,0.0,216.0,-37.7792,144.9297
590,Ascot Vale,3,h,1215000,28/08/2016,5.9,3032,3.0,1.0,1.0,452.0,-37.7762,144.9174
591,Ascot Vale,2,u,545000,28/08/2016,5.9,3032,2.0,1.0,2.0,194.0,-37.7772,144.9118
594,Ascot Vale,4,h,1705000,30/07/2016,5.9,3032,4.0,2.0,4.0,598.0,-37.7774,144.9104
595,Ascot Vale,3,h,970000,30/07/2016,5.9,3032,2.0,1.0,1.0,194.0,-37.7756,144.921
596,Ascot Vale,2,h,925000,30/07/2016,5.9,3032,2.0,1.0,1.0,407.0,-37.7756,144.9105
597,Ashburton,4,h,2650000,03/09/2016,11.0,3147,4.0,3.0,2.0,753.0,-37.8669,145.0767
599,Ashburton,3,h,1670000,03/12/2016,11.0,3147,3.0,2.0,2.0,599.0,-37.8673,145.0688
600,Ashburton,3,t,955000,03/12/2016,11.0,3147,3.0,2.0,2.0,203.0,-37.8655,145.0807
601,Ashburton,3,t,2050000,03/12/2016,11.0,3147,3.0,3.0,4.0,310.0,-37.874,145.0714
603,Ashburton,2,u,500000,04/03/2017,11.0,3147,2.0,1.0,1.0,710.0,-37.8636,145.0794
604,Ashburton,2,h,1575000,04/03/2017,11.0,3147,2.0,1.0,2.0,679.0,-37.869,145.0822
607,Ashburton,3,h,1555000,04/06/2016,11.0,3147,3.0,2.0,2.0,731.0,-37.8666,145.0676
614,Ashburton,3,h,1100000,08/10/2016,11.0,3147,3.0,3.0,2.0,276.0,-37.8699,145.0778
615,Ashburton,3,h,1337000,08/10/2016,11.0,3147,3.0,1.0,2.0,583.0,-37.8685,145.0786
616,Ashburton,8,h,2950000,10/09/2016,11.0,3147,9.0,7.0,4.0,1472.0,-37.8729,145.0788
617,Ashburton,4,h,2215000,10/09/2016,11.0,3147,4.0,2.0,1.0,681.0,-37.8612,145.0858
619,Ashburton,3,h,1518000,10/09/2016,11.0,3147,3.0,2.0,2.0,516.0,-37.8675,145.0668
620,Ashburton,3,h,1710000,10/12/2016,11.0,3147,3.0,1.0,2.0,806.0,-37.8695,145.084
623,Ashburton,3,h,1655000,10/12/2016,11.0,3147,3.0,1.0,3.0,780.0,-37.8599,145.0815
628,Ashburton,4,h,1550000,12/11/2016,11.0,3147,4.0,2.0,2.0,780.0,-37.86,145.0817
630,Ashburton,3,h,1662000,14/05/2016,11.0,3147,3.0,2.0,2.0,351.0,-37.8742,145.07
632,Ashburton,3,h,1665000,15/10/2016,11.0,3147,3.0,2.0,3.0,702.0,-37.8737,145.0695
635,Ashburton,2,h,1445000,16/04/2016,11.0,3147,2.0,1.0,2.0,704.0,-37.8745,145.0738
642,Ashburton,5,h,3510000,18/03/2017,11.0,3147,5.0,5.0,2.0,755.0,-37.8598,145.0796
645,Ashburton,3,t,968000,18/06/2016,11.0,3147,3.0,1.0,1.0,227.0,-37.8709,145.0857
646,Ashburton,3,t,900000,19/11/2016,11.0,3147,3.0,2.0,2.0,153.0,-37.8655,145.0808
648,Ashburton,3,h,1500000,22/05/2016,11.0,3147,3.0,1.0,2.0,545.0,-37.8605,145.0833
650,Ashburton,5,h,2752000,22/08/2016,11.0,3147,6.0,4.0,2.0,1075.0,-37.8714,145.073
654,Ashburton,3,h,1500000,22/08/2016,11.0,3147,3.0,2.0,2.0,710.0,-37.8653,145.0897
659,Ashburton,4,h,1800000,25/02/2017,11.0,3147,4.0,2.0,4.0,749.0,-37.8669,145.077
663,Ashburton,3,h,1830000,25/02/2017,11.0,3147,3.0,2.0,3.0,724.0,-37.8619,145.0879
665,Ashburton,3,h,1415000,27/06/2016,11.0,3147,3.0,1.0,1.0,605.0,-37.8703,145.0774
666,Ashburton,2,h,1440000,27/06/2016,11.0,3147,2.0,1.0,1.0,687.0,-37.872,145.0692
667,Ashburton,4,t,1250000,27/11/2016,11.0,3147,4.0,2.0,2.0,321.0,-37.8693,145.08
668,Ashburton,3,h,1422000,27/11/2016,11.0,3147,3.0,1.0,2.0,583.0,-37.8679,145.0781
669,Ashburton,5,h,1600000,27/11/2016,11.0,3147,5.0,3.0,4.0,700.0,-37.8724,145.0758
670,Ashburton,4,h,1860000,27/11/2016,11.0,3147,4.0,2.0,3.0,696.0,-37.8711,145.0746
671,Ashburton,3,t,1710000,27/11/2016,11.0,3147,3.0,2.0,2.0,295.0,-37.8624,145.0798
673,Ashburton,4,h,1790000,28/05/2016,11.0,3147,4.0,2.0,2.0,514.0,-37.8664,145.0772
674,Ashburton,4,h,1950000,28/05/2016,11.0,3147,4.0,2.0,2.0,844.0,-37.8715,145.0688
675,Ashburton,3,h,1600000,28/05/2016,11.0,3147,3.0,1.0,2.0,637.0,-37.8645,145.0797
676,Ashburton,3,h,1320000,28/08/2016,11.0,3147,3.0,1.0,2.0,1063.0,-37.8752,145.0754
677,Ashburton,3,h,1650000,28/08/2016,11.0,3147,3.0,1.0,1.0,697.0,-37.8636,145.0903
680,Ashwood,2,h,995000,03/09/2016,12.2,3147,2.0,1.0,1.0,583.0,-37.8693,145.1082
682,Ashwood,3,h,1250000,03/12/2016,12.2,3147,3.0,1.0,1.0,842.0,-37.867,145.1092
684,Ashwood,3,u,1045000,04/03/2017,12.2,3147,3.0,2.0,2.0,467.0,-37.8639,145.0968
685,Ashwood,4,h,1200000,04/03/2017,12.2,3147,4.0,3.0,2.0,372.0,-37.8716,145.0999
686,Ashwood,2,h,1075000,04/06/2016,12.2,3147,2.0,1.0,2.0,695.0,-37.8694,145.0944
688,Ashwood,4,h,1500000,06/08/2016,12.2,3147,2.0,2.0,2.0,621.0,-37.8647,145.1023
689,Ashwood,3,h,1120000,07/05/2016,12.2,3147,3.0,1.0,2.0,723.0,-37.8642,145.1109
690,Ashwood,2,t,700000,07/11/2016,12.2,3147,2.0,1.0,2.0,367.0,-37.8662,145.109
691,Ashwood,3,h,761000,07/11/2016,12.2,3147,3.0,2.0,4.0,400.0,-37.8675,145.106
692,Ashwood,4,h,1270000,08/10/2016,12.2,3147,4.0,2.0,1.0,724.0,-37.8651,145.1109
693,Ashwood,4,h,1510000,08/10/2016,12.2,3147,4.0,2.0,2.0,526.0,-37.8661,145.1013
694,Ashwood,3,h,1365000,10/09/2016,12.2,3147,3.0,1.0,1.0,792.0,-37.864,145.0972
695,Ashwood,4,h,1100000,10/12/2016,12.2,3147,3.0,2.0,2.0,803.0,-37.8621,145.1126
701,Ashwood,4,h,1415000,13/08/2016,12.2,3147,4.0,3.0,2.0,724.0,-37.8651,145.1107
702,Ashwood,2,u,690000,14/05/2016,12.2,3147,2.0,1.0,1.0,216.0,-37.8711,145.1017
703,Ashwood,3,h,1631000,15/10/2016,12.2,3147,3.0,2.0,3.0,782.0,-37.8621,145.1021
705,Ashwood,4,h,1500000,15/10/2016,12.2,3147,4.0,2.0,1.0,593.0,-37.8655,145.096
708,Ashwood,3,h,1060000,16/07/2016,12.2,3147,2.0,1.0,2.0,772.0,-37.8707,145.1036
710,Ashwood,5,h,1529500,17/09/2016,12.2,3147,5.0,3.0,2.0,585.0,-37.8637,145.1024
714,Ashwood,2,u,600000,18/03/2017,12.2,3147,2.0,1.0,1.0,153.0,-37.8696,145.0962
717,Ashwood,2,u,535000,18/06/2016,12.2,3147,2.0,1.0,1.0,72.0,-37.8702,145.1042
721,Ashwood,3,h,785000,19/11/2016,12.2,3147,3.0,1.0,1.0,557.0,-37.8671,145.1117
722,Ashwood,4,h,1240000,19/11/2016,12.2,3147,4.0,2.0,2.0,766.0,-37.8629,145.1097
724,Ashwood,2,u,700000,22/08/2016,12.2,3147,2.0,1.0,2.0,192.0,-37.8709,145.102
729,Ashwood,4,h,1350000,24/09/2016,12.2,3147,4.0,2.0,1.0,727.0,-37.8669,145.1106
730,Ashwood,2,h,1110000,24/09/2016,12.2,3147,2.0,1.0,1.0,586.0,-37.8683,145.1082
731,Ashwood,3,h,1305000,25/02/2017,12.2,3147,3.0,1.0,1.0,760.0,-37.858,145.1038
733,Ashwood,3,h,855000,25/02/2017,12.2,3147,3.0,2.0,1.0,320.0,-37.87,145.1103
739,Ashwood,3,t,900500,27/11/2016,12.2,3147,3.0,2.0,2.0,256.0,-37.8655,145.1096
743,Ashwood,3,h,1200000,28/05/2016,12.2,3147,3.0,2.0,2.0,839.0,-37.8614,145.1098
745,Ashwood,3,t,830000,28/08/2016,12.2,3147,2.0,1.0,2.0,212.0,-37.8723,145.1089
748,Avondale Heights,3,h,850000,03/09/2016,10.5,3034,3.0,1.0,1.0,593.0,-37.7677,144.8674
749,Avondale Heights,3,h,750000,03/09/2016,10.5,3034,3.0,1.0,1.0,0.0,-37.7634,144.8611
750,Avondale Heights,3,t,851000,03/12/2016,10.5,3034,3.0,3.0,1.0,557.0,-37.77,144.8572
752,Avondale Heights,3,h,848000,04/03/2017,10.5,3034,3.0,1.0,2.0,542.0,-37.7706,144.8629
753,Avondale Heights,4,h,806000,04/03/2017,10.5,3034,4.0,2.0,1.0,350.0,-37.7676,144.859
754,Avondale Heights,4,h,1155000,04/06/2016,10.5,3034,3.0,2.0,2.0,569.0,-37.7654,144.8655
755,Avondale Heights,3,h,670000,04/06/2016,10.5,3034,3.0,2.0,2.0,671.0,-37.7593,144.871
756,Avondale Heights,4,h,1200000,04/06/2016,10.5,3034,4.0,5.0,4.0,673.0,-37.7545,144.8736
757,Avondale Heights,3,h,636000,04/06/2016,10.5,3034,2.0,1.0,2.0,571.0,-37.7605,144.8581
760,Avondale Heights,3,h,680000,06/08/2016,10.5,3034,3.0,1.0,2.0,570.0,-37.7591,144.8542
762,Avondale Heights,4,h,1160000,07/05/2016,10.5,3034,4.0,3.0,2.0,789.0,-37.7537,144.8729
764,Avondale Heights,3,h,750000,08/10/2016,10.5,3034,3.0,1.0,1.0,529.0,-37.7721,144.8576
765,Avondale Heights,3,h,627500,08/10/2016,10.5,3034,3.0,1.0,1.0,550.0,-37.7632,144.8622
766,Avondale Heights,3,t,880000,08/10/2016,10.5,3034,3.0,2.0,2.0,339.0,-37.7519,144.8534
769,Avondale Heights,4,h,950000,10/12/2016,10.5,3034,4.0,3.0,3.0,761.0,-37.7524,144.8714
772,Avondale Heights,4,h,1600000,10/12/2016,10.5,3034,4.0,3.0,3.0,1801.0,-37.7532,144.8766
774,Avondale Heights,2,t,585000,11/02/2017,10.5,3034,2.0,1.0,1.0,136.0,-37.7623,144.8613
778,Avondale Heights,3,h,650000,15/10/2016,10.5,3034,3.0,1.0,3.0,574.0,-37.7627,144.857
779,Avondale Heights,3,h,725000,15/10/2016,10.5,3034,3.0,1.0,4.0,606.0,-37.752,144.854
780,Avondale Heights,3,u,665000,16/04/2016,10.5,3034,3.0,2.0,1.0,289.0,-37.7644,144.8657
781,Avondale Heights,3,h,560500,16/04/2016,10.5,3034,3.0,1.0,1.0,177.0,-37.7664,144.8583
782,Avondale Heights,3,h,615000,16/07/2016,10.5,3034,3.0,1.0,2.0,649.0,-37.758,144.86
783,Avondale Heights,3,h,845000,16/07/2016,10.5,3034,3.0,1.0,3.0,704.0,-37.7681,144.8592
784,Avondale Heights,3,h,585000,17/09/2016,10.5,3034,3.0,1.0,2.0,322.0,-37.7686,144.8576
785,Avondale Heights,2,u,440000,18/03/2017,10.5,3034,2.0,1.0,1.0,263.0,-37.7697,144.8657
786,Avondale Heights,3,h,850000,18/03/2017,10.5,3034,3.0,1.0,2.0,766.0,-37.7522,144.8518
788,Avondale Heights,5,h,850000,18/06/2016,10.5,3034,5.0,2.0,4.0,574.0,-37.7639,144.8615
789,Avondale Heights,3,h,705000,22/05/2016,10.5,3034,3.0,1.0,1.0,581.0,-37.7691,144.8575
790,Avondale Heights,4,h,1100000,22/05/2016,10.5,3034,4.0,3.0,2.0,873.0,-37.7609,144.8639
792,Avondale Heights,3,h,892500,22/05/2016,10.5,3034,3.0,1.0,1.0,586.0,-37.7642,144.8603
795,Avondale Heights,3,h,695000,23/04/2016,10.5,3034,3.0,1.0,2.0,588.0,-37.771,144.8586
797,Avondale Heights,2,h,522500,24/09/2016,10.5,3034,2.0,1.0,1.0,220.0,-37.756,144.8641
799,Avondale Heights,4,h,680000,24/09/2016,10.5,3034,4.0,2.0,2.0,554.0,-37.7649,144.8633
800,Avondale Heights,3,u,500000,24/09/2016,10.5,3034,3.0,1.0,1.0,260.0,-37.7507,144.8576
801,Avondale Heights,2,t,550000,24/09/2016,10.5,3034,2.0,1.0,2.0,158.0,-37.7592,144.8681
802,Avondale Heights,3,h,730000,25/02/2017,10.5,3034,3.0,2.0,2.0,705.0,-37.766,144.8596
803,Avondale Heights,3,h,875000,25/02/2017,10.5,3034,3.0,1.0,3.0,812.0,-37.765,144.8578
805,Avondale Heights,3,h,850000,25/02/2017,10.5,3034,3.0,2.0,8.0,585.0,-37.751,144.8571
806,Avondale Heights,3,h,635000,26/07/2016,10.5,3034,3.0,1.0,1.0,597.0,-37.7568,144.8572
807,Avondale Heights,4,h,762000,26/07/2016,10.5,3034,4.0,2.0,2.0,589.0,-37.7573,144.8534
812,Avondale Heights,2,u,411000,27/11/2016,10.5,3034,2.0,1.0,1.0,0.0,-37.7608,144.863
813,Avondale Heights,4,h,790000,27/11/2016,10.5,3034,4.0,2.0,2.0,570.0,-37.7513,144.859
814,Avondale Heights,4,h,605000,27/11/2016,10.5,3034,4.0,1.0,0.0,569.0,-37.7563,144.8601
815,Avondale Heights,3,h,805000,27/11/2016,10.5,3034,3.0,2.0,2.0,593.0,-37.7607,144.8581
816,Avondale Heights,4,h,890000,27/11/2016,10.5,3034,4.0,2.0,4.0,585.0,-37.757,144.8566
817,Avondale Heights,3,h,795000,28/05/2016,10.5,3034,3.0,1.0,1.0,549.0,-37.7644,144.8575
818,Avondale Heights,3,h,634000,28/05/2016,10.5,3034,4.0,2.0,1.0,582.0,-37.7584,144.8568
819,Avondale Heights,3,h,642000,28/08/2016,10.5,3034,3.0,1.0,1.0,590.0,-37.7567,144.8572
821,Avondale Heights,3,h,863000,28/08/2016,10.5,3034,3.0,2.0,3.0,638.0,-37.7546,144.8585
822,Avondale Heights,3,h,740000,28/08/2016,10.5,3034,3.0,1.0,2.0,607.0,-37.7546,144.857
823,Balaclava,4,h,1819000,03/09/2016,6.6,3183,3.0,2.0,1.0,244.0,-37.8668,144.9928
824,Balaclava,2,u,410000,03/12/2016,6.6,3183,2.0,1.0,2.0,0.0,-37.8731,144.9958
826,Balaclava,1,u,280000,07/05/2016,6.6,3183,1.0,1.0,1.0,0.0,-37.8733,144.997
827,Balaclava,2,t,1015000,07/11/2016,6.6,3183,2.0,1.0,2.0,114.0,-37.8723,144.9961
